name,id
Govhar Bakhshaliyeva,8a996fe0-f48e-4a94-823f-378940e90a94
Gövhər Baxşəliyeva,8a996fe0-f48e-4a94-823f-378940e90a94
Gülçöhre Memmedova,da3d7407-b2c8-483a-ba7d-37bbaa58be33
Gülçöhrə Məmmədova,da3d7407-b2c8-483a-ba7d-37bbaa58be33
Gülər Əhmədova,8f8cc6eb-25d8-4903-afab-0077dd5320ac
Hacı Salayev,7857fb0d-6538-4f0a-8e74-29092d3c102f
hadji mader,470cc7e7-835f-4c7a-b8ef-2caa9b8b1103
Hadı Rəcəbli,77b3c497-b0d3-4a8f-9af5-6439f1e4d9b0
Hikmət Atayev,eb35cd81-1f1a-4f7b-97e1-2de0551b8f0c
Hikmət Babaoğlu,4c22156c-4004-46c8-9d41-93f91bb217af
Hikmət Məmmədov,4c22156c-4004-46c8-9d41-93f91bb217af
Hüseynbala Mirələmov,a52329a1-3b7a-4c0e-ae6f-fb43903a6588
İlham Məmmədov,b24bb5e1-de86-41af-a3b8-7afa7a7226d9
İlham Əliyev,e3c744d5-5c0d-46fd-a62f-8eec2fdb9f67
İlyas İsmayılov,2069b80b-abd8-4ec9-bffc-2e5aeb70bd61
İmamverdi İsmayılov,1a90fde0-1dcf-47d9-88eb-9476af6bd4d1
İqbal Ağazadə,01ef08f6-eba7-4f38-84cf-7183926100c1
İqbal Məmmədov,d0dc30a0-c8ba-4a26-926b-39a69e1a7221
İsa Həbibbəyli,f3afd2b2-4e7e-4108-97a8-57eb3dc6446f
İsmayıl Hacıyev,40c962c0-c7dd-4c86-b88f-976690ffe298
Jalə Əliyeva,ba9337b1-fec7-453a-83d3-04b620cab73a
Kamaləddin Qafarov,d33671bf-972c-479f-b1d8-e1d255f9431d
Kamilə Əliyeva,c71f517a-0e25-4593-a758-1fa1d2886a68
Kamran Bayramov,2a034e98-7864-4cf8-8243-d49e32ef1655
Kamran Nəbizadə,0b1b4d7d-ef26-497a-9a70-e02a9356d300
Leyla Abdullayeva,17e26c17-6eb3-4a11-be77-9dc28c6bd6d8
Madər Musayev,470cc7e7-835f-4c7a-b8ef-2caa9b8b1103
Mahir Abbaszadə,fea3fa38-7655-46fa-8344-7281f85cf1df
Mahir Aslanov,36df899d-cac0-4023-b584-8030b52e7211
Malik Hasanov,57dde2ec-6337-44f0-bb61-953bf63eb2fe
Malik Həsənov,57dde2ec-6337-44f0-bb61-953bf63eb2fe
Mehriban Əliyeva,a56ffc17-639d-4cbb-bca7-e41e15887188
Mirkazım Kazımov,17eddc45-b9b1-469f-b141-0b3c1727025e
Mirzəcan Xəlilov,497f1c7d-a6eb-4435-967b-f7f69cdafb7a
Mixail Zabelin,6ad51d0b-85a4-4b9b-9fcb-d4cb94df46ca
Mubariz Gurbanli,da5862ec-e80a-40de-90fd-500e09a97ec1
Muhtar Babayev,425e95cb-ed13-4526-ae8d-84b79e62e50f
Musa Qasımlı,b3c520d9-61a1-4141-af8b-ab9ddaae0e42
Musa Quliyev,38d78ef1-b95e-44eb-9e2b-1ce40e150760
Musa Urud,38d78ef1-b95e-44eb-9e2b-1ce40e150760
Muxtar Babayev,425e95cb-ed13-4526-ae8d-84b79e62e50f
Mübariz Qurbanlı,da5862ec-e80a-40de-90fd-500e09a97ec1
Müslüm Məmmədov,03198a22-8864-446e-9490-2b9550f5c359
Məlahət İbrahimqızı,798824dd-0317-4d52-aa0b-0ff293707185
Naqif Həmzəyev,e829fd85-81bf-4b0b-98c3-2137209bcc3e
Nazim Faracov,55607c40-e12a-4be2-b672-dda720cba9d6
Nazim Fərəcov,55607c40-e12a-4be2-b672-dda720cba9d6
Nizami Cəfərov,c02ea64c-5644-402d-9c8c-36e00bfecaad
Novruzəli Aslanov,dcd46281-a19e-4021-b0dc-757ae38f6775
Nəriman Əliyev,98972afb-d498-4994-bf3a-deab125720a0
Nəsib Məhəməliyev,2450f2c9-cb26-4959-bb7f-5ed6a0234c37
Oqtay Əsədov,0b0b7e1a-17c1-402d-8a27-fe416128fd56
Pərvin Kərimzadə,5df44512-0536-4dfc-b8ba-82273fb442d9
Qalib Salahzadə,3a66e06a-1f18-4585-8010-643569f9bbdd
Qüdrət Həsənquliyev,b4f0b9c5-c841-4866-8a38-c101d322d4c4
Qənirə Paşayeva,b4d0c08b-313c-4156-985a-05ff66af99aa
Rafael Cəbrayılov,675abc40-9764-4bcc-9d83-1529a45f8892
Rafael Hüseynov,46f24b10-dd41-483a-a954-e74926e37c4e
Rafiq Məmmədhəsənov,e494400f-decf-4108-aea1-8cc501dbf626
Rasim Musabayov,8232d81c-97a9-4c27-9f98-31b94c35c430
Rasim Musabəyov,8232d81c-97a9-4c27-9f98-31b94c35c430
Rauf Əliyev,3286d0e7-8283-4c80-b50c-dff40605508c
Rovnag Abdullayev,cde21b2b-bfe5-4478-8918-e03446bf2f9c
Rövnag Abdullayev,cde21b2b-bfe5-4478-8918-e03446bf2f9c
Rövnəq Abdullayev,cde21b2b-bfe5-4478-8918-e03446bf2f9c
Rövşən Rzayev,831b83b1-2797-4311-8dae-e12e9289d9c8
Rüfət Quliyev,e2b703c0-eafe-4c0b-8ae2-3c81ad90d82e
Rüstam Xalilov,71a92d57-121c-42e7-834e-34bbe703be18
Rüstəm Xəlilov,71a92d57-121c-42e7-834e-34bbe703be18
Rəbiyyət Aslanova,51e9582d-832c-40b8-b75a-2d5e78f07f41
Rəfael Hüseynov,46f24b10-dd41-483a-a954-e74926e37c4e
Rəşad Mahmudov,53409ee1-991f-4a3c-8b55-b38d71b957a3
Sabir Hacıyev,9b3ed459-be4c-4e74-b1b8-158ce3d90cea
Sabir Rustamkhanli,d9f60c4b-21ef-4f0d-bebe-7de64a84eaf3
Sabir Rüstemhanlı,d9f60c4b-21ef-4f0d-bebe-7de64a84eaf3
Sabir Rüstəmxanlı,d9f60c4b-21ef-4f0d-bebe-7de64a84eaf3
Sahib Alıyev,d82ad4d3-a303-4474-9b1b-ff6b4c88349d
Sahibə Qafarova,f5ae1e84-f33d-4b5c-abf6-850de13483d7
Samad Seyidov,ce21a070-4e2c-4e1f-90e8-17110b8b1f2c
Sevinc Fətəliyeva,d06a7a41-c7f6-4077-a4f5-78c4ce924f27
Sevinc Hüseynova,655c3ced-69b0-4f35-92b9-935e1962389a
Siyavuş Novruzov,ebc48285-ceca-442c-8132-c6a29493ee11
Sona Əliyeva,af11e6ea-f2f2-4f0f-b32b-7d12d3d2905d
Sədaqət Vəliyeva,884bd536-5599-4c9f-b91c-c97e209c77c1
Səməd Seyidov,ce21a070-4e2c-4e1f-90e8-17110b8b1f2c
Səttar Mehbalıyev,5dd49409-9a95-4c6d-9282-bbe58d857a53
Səttar Möhbalıyev,5dd49409-9a95-4c6d-9282-bbe58d857a53
Tahir Kərimli,7b9c5dd4-3c11-474a-b3d3-c1c90fae9be8
Tahir Mirkişili,e4d0281d-11c9-49da-a852-3b1c37c14c95
Tahir Rzayev,82d897fe-75f3-47a7-a67a-0e3059dfeab8
Tahir Süleymanov,62d4850b-7ce8-4aaf-8f42-68f51fb83ee9
Vahid Əhmədov,05a7018a-64d4-4c9f-ae9b-872570e1b8c0
Valeh Ələsgərov,2d948b34-427b-44ed-82d3-a97b05f8f674
Vasif Talibov,0e19c46e-58c9-4e5f-810e-653d3432bff9
Vasif Talıbov,0e19c46e-58c9-4e5f-810e-653d3432bff9
Vüsal Hüseynov,d5abcb28-cf1a-4e77-ac91-64302df0abfc
Xanhüseyn Kazımlı,fd1cc26d-db4e-453d-999a-68ee3bb99b61
Xanlar Fətiyev,d2b513d5-3a51-4469-b806-0f8b608495a3
Yaqub Mahmudov,6ce47cfe-d51c-4265-b66d-3b9995bc8bbf
Yevda Abramov,6251830b-af40-47e2-9e06-3f8b0a223b63
Zahid Oruc,8b95aa66-6b19-404a-9684-cb3c59a6f8a2
Zejnab Chanlarova,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Zeynab Khanlarova,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Zeyneb Hanlarova,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Zeynəb Xanlarova,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Ziyad Səmədzadə,9f136bc0-7fe3-443b-a0a5-ab298ccb25d0
Ziyafət Əsgərov,97b7e086-413d-48b5-b8d2-4085a26b69e2
Çingiz Qənizadə,7ce68c38-84cc-4f4e-b202-1f8f19e5f080
Çingiz Əsədullayev,7f4da7a6-52c7-4582-8c1d-c9d0442ac278
Ülvi Quliyev,803d9513-c725-4141-a425-d417d7484171
Ülviyyə Ağayeva,8e1c16f1-e024-4bc7-a80f-8e9427f48f3d
Ülviyyə Həmzəyeva,87a8bf02-ec46-48af-8c9d-14972201acd2
Şahin İsmayilov,79bdbd0e-48e0-4f8a-baf1-e3dd11af6f94
Şəmsəddin Hacıyev,fb5e9f5c-da5a-406c-9c97-495ceb5c20ed
Əflatun Amaşov,cf1463ad-2d6a-428e-9d2b-c330eeb78ec7
Əhliman Əmiraslanov,2f937975-8a7f-41b4-91e9-b0bbadb5543a
Əhməd Vəliyev,46159fa4-3e99-4442-bbff-1f3cdaa88cea
Əli Hüseynov,6ce5b00d-638e-40ba-b7ad-83733a4e66a9
Əli Məsimli,4c9ec197-3881-4c69-8345-6500f3bdfcc4
Əli Əhmədov,c99d19b8-0e39-4050-b2f0-17ebb4263350
Əliağa Hüseynov,b936dc85-e63f-4210-8a9e-6dd857b941c1
Ərəstun Cavadov,9045c67f-b360-4884-ab5a-935b7954f43f
Əsabil Qasımov,dca5aebb-2ee4-436d-9ad2-c40d5fdaa92f
Ζεϊνάμπ Χανλάροβα,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Ρόβναγκ Αμπντουλάγιεφ,cde21b2b-bfe5-4478-8918-e03446bf2f9c
"Аббасов, Агиль Магомед оглы",75e728ea-0c06-4a5d-b4aa-ab262b93ee10
"Аббасов, Айдын Аббас оглы",75adc0fa-9788-4c8a-b72d-19afd1d14c93
"Абдуллаев, Ровнаг Ибрагим оглы",cde21b2b-bfe5-4478-8918-e03446bf2f9c
"Абрамов, Евда Сасунович",6251830b-af40-47e2-9e06-3f8b0a223b63
"Агамалы, Фазаил Рагим оглы",f9796de8-e6e9-41ad-8d61-ebb374ddb697
"Асланова, Рабият Нурулла кызы",51e9582d-832c-40b8-b75a-2d5e78f07f41
Бахтияр Садыков,969122f7-df6f-4a80-9d44-aa1d5f6c4926
"Бахшалиева, Говхар Бахшали кызы",8a996fe0-f48e-4a94-823f-378940e90a94
Васиф Юсиф оглы Талыбов,0e19c46e-58c9-4e5f-810e-653d3432bff9
Ганира Алескер кызы Пашаева,b4d0c08b-313c-4156-985a-05ff66af99aa
"Гасымлы, Муса Джафарович",b3c520d9-61a1-4141-af8b-ab9ddaae0e42
"Гулиев, Азай Аждар оглы",ce063580-549d-4f6e-8a03-10cd42bd16ae
"Гулиев, Руфат Атакиши оглу",e2b703c0-eafe-4c0b-8ae2-3c81ad90d82e
"Гурбанов, Джавид Ганбар оглы",68f963b3-47a6-4ba9-974f-00cf4db84453
"Джабраилова, Диляра Мамедага кызы",e79ca161-4f73-4043-81f1-760677020919
"Джафаров, Низами Гулу оглы",c02ea64c-5644-402d-9c8c-36e00bfecaad
Зейнаб Ханларова,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Зейнаб Ханралова,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Зейнаб Яхъя кызы Ханларова,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Зејнаб Ханларова,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
"Казымлы, Хангусейн Гусейнага оглы",fd1cc26d-db4e-453d-999a-68ee3bb99b61
Магеррамов Абель Мамедали оглы,f925cefe-0809-4141-a14e-24708c51529b
"Магеррамов, Абель Мамедали оглы",f925cefe-0809-4141-a14e-24708c51529b
"Мамедов, Эльман Джамал оглы",34246cbd-cdd4-4274-b6b5-d9a8ca4ae5c7
"Махмудов, Ягуб Микаил оглы",6ce47cfe-d51c-4265-b66d-3b9995bc8bbf
"Мирзазаде, Айдын",a752385a-e71c-472e-babf-4ebfec25f265
"Моллазаде, Асим Назим оглу",adc38be9-f3d6-40d9-b9f2-ed10de511c5b
Мубариз Гурбанлы,da5862ec-e80a-40de-90fd-500e09a97ec1
"Мусабеков, Расим Насреддин оглы",8232d81c-97a9-4c27-9f98-31b94c35c430
"Рагимзаде, Ариф Кафар оглы",199aa79d-dc39-4383-b2fb-1227c46240e8
Расим Насреддін огли Мусабеков,8232d81c-97a9-4c27-9f98-31b94c35c430
Рафаэль Баба оглу Гусейнов,46f24b10-dd41-483a-a954-e74926e37c4e
"Самедзаде, Зияд Алиаббас оглы",9f136bc0-7fe3-443b-a0a5-ab298ccb25d0
"Фаталиева, Севиндж Хабиб кызы",d06a7a41-c7f6-4077-a4f5-78c4ce924f27
Ханларова Зәйнәп Яхъя ҡыҙы,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
"Ханларова, Зейнаб Яхья кызы",a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
Эльдар Аллахяр оглы Гулиев,f6055ca3-0ea0-4560-a56a-f1253555e73c
Эльман Насиров,dd9e5956-256c-46b4-bc92-000b322b5bd3
Աբել Մահարրամով,f925cefe-0809-4141-a14e-24708c51529b
Զեյնաբ Խանլարովա,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
יהודה אברהמוב,6251830b-af40-47e2-9e06-3f8b0a223b63
رووناگ عبدالله‌یف,cde21b2b-bfe5-4478-8918-e03446bf2f9c
زینب خانلاروا,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
غانيرا باشاييفا,b4d0c08b-313c-4156-985a-05ff66af99aa
قنیره پاشایوا,b4d0c08b-313c-4156-985a-05ff66af99aa
وصیف طالبوف,0e19c46e-58c9-4e5f-810e-653d3432bff9
განირა ფაშაევა,b4d0c08b-313c-4156-985a-05ff66af99aa
ზეინაბ ხანლაროვა,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
ガニラ・パシャイェヴァ,b4d0c08b-313c-4156-985a-05ff66af99aa
ゼイナプ・ハンラロヴァ,a43e6fe2-d6e9-42a8-8e0b-4edd1b88cff1
ラシム・ムサベヨフ,8232d81c-97a9-4c27-9f98-31b94c35c430
ヴァジフ・タリボフ,0e19c46e-58c9-4e5f-810e-653d3432bff9
艾爾曼·馬馬多夫,34246cbd-cdd4-4274-b6b5-d9a8ca4ae5c7
艾登·米爾扎扎傑,a752385a-e71c-472e-babf-4ebfec25f265
